model,qid,query,rank,docno,score,title,filename
BM25,3,plants Argentina,33,en_articles_v_a_l_Valley_Power_63f8_html,8.752522924492618,"Valley Power - Wikipedia, the free encyclopedia",en/articles/v/a/l/Valley_Power_63f8.html
BM25,3,plants Argentina,34,en_articles_a_n_n_Annona_reticulata_html,8.75239608994043,"Annona reticulata - Wikipedia, the free encyclopedia",en/articles/a/n/n/Annona_reticulata.html
BM25,3,plants Argentina,35,en_articles_m_a_n_Man-eating_tree_html,8.638050362391114,"Man-eating tree - Wikipedia, the free encyclopedia",en/articles/m/a/n/Man-eating_tree.html
BM25,3,plants Argentina,36,en_articles_f_o_r_Ford_River_Rouge_Complex_84fc_html,8.619227916677797,"Ford River Rouge Complex - Wikipedia, the free encyclopedia",en/articles/f/o/r/Ford_River_Rouge_Complex_84fc.html
BM25,3,plants Argentina,37,en_articles_s_e_n_Senecioneae_html,8.610832208039406,"Senecioneae - Wikipedia, the free encyclopedia",en/articles/s/e/n/Senecioneae.html
BM25,3,plants Argentina,38,en_articles_b_e_t_Bethlehem_Steel_119e_html,8.602802521916168,"Bethlehem Steel - Wikipedia, the free encyclopedia",en/articles/b/e/t/Bethlehem_Steel_119e.html
BM25,3,plants Argentina,39,en_articles_s_a_l_Salix_herbacea_html,8.472243987306856,"Salix herbacea - Wikipedia, the free encyclopedia",en/articles/s/a/l/Salix_herbacea.html
BM25,3,plants Argentina,40,en_articles_b_y_t_Byttneria_html,8.437983186516227,"Byttneria - Wikipedia, the free encyclopedia",en/articles/b/y/t/Byttneria.html
BM25,3,plants Argentina,41,en_articles_m_a_r_Margherita_Sarfatti_a9c1_html,8.424830057007378,"Margherita Sarfatti - Wikipedia, the free encyclopedia",en/articles/m/a/r/Margherita_Sarfatti_a9c1.html
BM25,3,plants Argentina,42,en_articles_u_n_i_University_of_California__Irvine__Arboretum_444f_html,8.394689500090028,"University of California, Irvine, Arboretum - Wikipedia, the free encyclopedia","en/articles/u/n/i/University_of_California,_Irvine,_Arboretum_444f.html"
BM25,3,plants Argentina,43,en_articles_t_r_i_Trimerotropis_infantilis_html,8.360608882718212,"Trimerotropis infantilis - Wikipedia, the free encyclopedia",en/articles/t/r/i/Trimerotropis_infantilis.html
BM25,3,plants Argentina,44,en_articles_l_i_s_List_of_Lepidoptera_that_feed_on_roses_5f9f_html,8.330575602271853,"List of Lepidoptera that feed on roses - Wikipedia, the free encyclopedia",en/articles/l/i/s/List_of_Lepidoptera_that_feed_on_roses_5f9f.html
BM25,3,plants Argentina,45,en_articles_j_a_t_Jatropha_curcas_html,8.289522482970101,"Jatropha curcas - Wikipedia, the free encyclopedia",en/articles/j/a/t/Jatropha_curcas.html
BM25,3,plants Argentina,46,en_articles_c_a_t_Cattle_Tyrant_9707_html,8.150421640802904,"Cattle Tyrant - Wikipedia, the free encyclopedia",en/articles/c/a/t/Cattle_Tyrant_9707.html
BM25,3,plants Argentina,47,en_articles_t_o_u_Tour_of_Somerville_689f_html,8.123965495723487,"Tour of Somerville - Wikipedia, the free encyclopedia",en/articles/t/o/u/Tour_of_Somerville_689f.html
BM25,3,plants Argentina,48,en_articles_g_r_e_Great_Pampa-finch_a1dd_html,8.122259975059125,"Great Pampa-finch - Wikipedia, the free encyclopedia",en/articles/g/r/e/Great_Pampa-finch_a1dd.html
BM25,3,plants Argentina,49,en_articles_f_o_r_Ford_Motor_Company_of_New_Zealand_54af_html,8.109047077687338,"Ford Motor Company of New Zealand - Wikipedia, the free encyclopedia",en/articles/f/o/r/Ford_Motor_Company_of_New_Zealand_54af.html
BM25,4,science fiction books,0,en_articles_b_e_g_Beginnings__collection_html,20.596967837406275,"Beginnings (collection) - Wikipedia, the free encyclopedia",en/articles/b/e/g/Beginnings_(collection).html
BM25,4,science fiction books,1,en_articles_r_o_b_Robert_J__Sawyer_d73b_html,19.66452753454247,"Robert J. Sawyer - Wikipedia, the free encyclopedia",en/articles/r/o/b/Robert_J._Sawyer_d73b.html
BM25,4,science fiction books,2,en_articles_t_r_a_Trajectories__magazine_html,19.543889266741743,"Trajectories (magazine) - Wikipedia, the free encyclopedia",en/articles/t/r/a/Trajectories_(magazine).html
BM25,4,science fiction books,3,en_articles_r_o_b_Robert_Holdstock_9c9e_html,18.969341178924633,"Robert Holdstock - Wikipedia, the free encyclopedia",en/articles/r/o/b/Robert_Holdstock_9c9e.html
BM25,4,science fiction books,4,en_articles_m_a_r_Marilyn_Singer_d666_html,18.88208874053992,"Marilyn Singer - Wikipedia, the free encyclopedia",en/articles/m/a/r/Marilyn_Singer_d666.html
BM25,4,science fiction books,5,en_articles_s_t_a_Stardrift_and_Other_Fantastic_Flotsam_e5ba_html,18.86059813567171,"Stardrift and Other Fantastic Flotsam - Wikipedia, the free encyclopedia",en/articles/s/t/a/Stardrift_and_Other_Fantastic_Flotsam_e5ba.html
BM25,4,science fiction books,6,en_articles_d_i_u_Diuturnity_s_Dawn_9a72_html,18.755548775700547,"Diuturnity's Dawn - Wikipedia, the free encyclopedia",en/articles/d/i/u/Diuturnity's_Dawn_9a72.html
BM25,4,science fiction books,7,en_articles_t_e_t_Tetsu_Yano_ac4d_html,18.72713530090244,"Tetsu Yano - Wikipedia, the free encyclopedia",en/articles/t/e/t/Tetsu_Yano_ac4d.html
BM25,4,science fiction books,8,en_articles_t_h_e_Theresa_Wiggin_7c28_html,17.994038749534152,"Theresa Wiggin - Wikipedia, the free encyclopedia",en/articles/t/h/e/Theresa_Wiggin_7c28.html
BM25,4,science fiction books,9,en_articles_r_o_g_Rogue_Queen_8f8f_html,17.91191938348662,"Rogue Queen - Wikipedia, the free encyclopedia",en/articles/r/o/g/Rogue_Queen_8f8f.html
BM25,4,science fiction books,10,en_articles_d_o_n_Donald_Eaton_Carr_04ea_html,17.28312990856888,"Donald Eaton Carr - Wikipedia, the free encyclopedia",en/articles/d/o/n/Donald_Eaton_Carr_04ea.html
BM25,4,science fiction books,11,en_articles_a_c_o_Acorna_the_Unicorn_Girl_3ec8_html,17.144448987135014,"Acorna the Unicorn Girl - Wikipedia, the free encyclopedia",en/articles/a/c/o/Acorna_the_Unicorn_Girl_3ec8.html
BM25,4,science fiction books,12,en_articles_a___j_A_Journey_in_Other_Worlds_286f_html,17.077364165918038,"A Journey in Other Worlds - Wikipedia, the free encyclopedia",en/articles/a/_/j/A_Journey_in_Other_Worlds_286f.html
BM25,4,science fiction books,13,en_articles_t_h_e_The_Light_of_Other_Days_b05c_html,17.031320863836402,"The Light of Other Days - Wikipedia, the free encyclopedia",en/articles/t/h/e/The_Light_of_Other_Days_b05c.html
BM25,4,science fiction books,14,en_articles_6_0_t_60th_World_Science_Fiction_Convention_56da_html,16.860797623281563,"60th World Science Fiction Convention - Wikipedia, the free encyclopedia",en/articles/6/0/t/60th_World_Science_Fiction_Convention_56da.html
BM25,4,science fiction books,15,en_articles_p_h_i_Philcon_html,16.485642682670775,"Philcon - Wikipedia, the free encyclopedia",en/articles/p/h/i/Philcon.html
BM25,4,science fiction books,16,en_articles_g_u_y_Guy_N__Smith_d9ba_html,16.4342273574696,"Guy N. Smith - Wikipedia, the free encyclopedia",en/articles/g/u/y/Guy_N._Smith_d9ba.html
BM25,4,science fiction books,17,en_articles_m_a_n_Man-eating_tree_html,16.324583726889212,"Man-eating tree - Wikipedia, the free encyclopedia",en/articles/m/a/n/Man-eating_tree.html
BM25,4,science fiction books,18,en_articles_n_i_n_Ninotchka_Rosca_1499_html,16.253184832505664,"Ninotchka Rosca - Wikipedia, the free encyclopedia",en/articles/n/i/n/Ninotchka_Rosca_1499.html
BM25,4,science fiction books,19,en_articles_t_o_b_Toby_Johnson_d25e_html,15.961767852605558,"Toby Johnson - Wikipedia, the free encyclopedia",en/articles/t/o/b/Toby_Johnson_d25e.html
BM25,4,science fiction books,20,en_articles_l_a_r_Larry_Niven_d1bb_html,15.953302183342567,"Larry Niven - Wikipedia, the free encyclopedia",en/articles/l/a/r/Larry_Niven_d1bb.html
BM25,4,science fiction books,21,en_articles_w_h_i_White_holes_in_fiction_html,15.591531003620116,"White holes in fiction - Wikipedia, the free encyclopedia",en/articles/w/h/i/White_holes_in_fiction.html
BM25,4,science fiction books,22,en_articles_m_a_g_Maggie_MacDonald_8f66_html,15.268173133335726,"Maggie MacDonald - Wikipedia, the free encyclopedia",en/articles/m/a/g/Maggie_MacDonald_8f66.html
BM25,4,science fiction books,23,en_articles_g_o_d_Godot_html,15.179153064489649,"Godot - Wikipedia, the free encyclopedia",en/articles/g/o/d/Godot.html
BM25,4,science fiction books,24,en_articles_u_n_e_Une_rose_au_paradis_html,15.032279959000949,"Une rose au paradis - Wikipedia, the free encyclopedia",en/articles/u/n/e/Une_rose_au_paradis.html
BM25,4,science fiction books,25,en_articles_p_a_u_Paul_G__Tremblay_6d60_html,15.007674816173934,"Paul G. Tremblay - Wikipedia, the free encyclopedia",en/articles/p/a/u/Paul_G._Tremblay_6d60.html
BM25,4,science fiction books,26,en_articles_t_i_b_Command___Conquer__Tiberium_Wars__novel__0a72_html,14.707431268093039,"Command & Conquer: Tiberium Wars (novel) - Wikipedia, the free encyclopedia",en/articles/t/i/b/Command_&_Conquer~_Tiberium_Wars_(novel)_0a72.html
BM25,4,science fiction books,27,en_articles_t_h_i_Think___Asimov_short_story__3a27_html,14.685179818312436,"Think! (Asimov short story) - Wikipedia, the free encyclopedia",en/articles/t/h/i/Think!_(Asimov_short_story)_3a27.html
BM25,4,science fiction books,28,en_articles_n_i_c_Nick_and_the_Glimmung_1422_html,14.63342452604105,"Nick and the Glimmung - Wikipedia, the free encyclopedia",en/articles/n/i/c/Nick_and_the_Glimmung_1422.html
BM25,4,science fiction books,29,en_articles_s_p_o_Spoo_html,14.431522631526231,"Spoo - Wikipedia, the free encyclopedia",en/articles/s/p/o/Spoo.html
BM25,4,science fiction books,30,en_articles_b_s_f_BSFA_award_2530_html,14.30882959581287,"BSFA award - Wikipedia, the free encyclopedia",en/articles/b/s/f/BSFA_award_2530.html
BM25,4,science fiction books,31,en_articles_p_r_o_Project_Nightmare_b0c3_html,14.306094781693673,"Project Nightmare - Wikipedia, the free encyclopedia",en/articles/p/r/o/Project_Nightmare_b0c3.html
BM25,4,science fiction books,32,en_articles_c_o_u_Counter-Clock_World_b040_html,14.267987515793813,"Counter-Clock World - Wikipedia, the free encyclopedia",en/articles/c/o/u/Counter-Clock_World_b040.html
BM25,4,science fiction books,33,en_articles_t_r_a_Trapped__novel_html,14.150346551727976,"Trapped (novel) - Wikipedia, the free encyclopedia",en/articles/t/r/a/Trapped_(novel).html
BM25,4,science fiction books,34,en_articles_t_h_e_The_Siege__disambiguation__6713_html,14.029017475125368,"The Siege (disambiguation) - Wikipedia, the free encyclopedia",en/articles/t/h/e/The_Siege_(disambiguation)_6713.html
BM25,4,science fiction books,35,en_articles_c_a_p_Captain_Ultra__TV_series__e557_html,13.989329209764454,"Captain Ultra (TV series) - Wikipedia, the free encyclopedia",en/articles/c/a/p/Captain_Ultra_(TV_series)_e557.html
BM25,4,science fiction books,36,en_articles_d_i_s_DiscoveryBox_da98_html,13.872136581194297,"DiscoveryBox - Wikipedia, the free encyclopedia",en/articles/d/i/s/DiscoveryBox_da98.html
BM25,4,science fiction books,37,en_articles_b_o_z_Bozo_the_Iron_Man_8772_html,13.666661640591089,"Bozo the Iron Man - Wikipedia, the free encyclopedia",en/articles/b/o/z/Bozo_the_Iron_Man_8772.html
BM25,4,science fiction books,38,en_articles_h_o_n_Honorverse_concepts_and_terminology_html,13.651941492279612,"Honorverse concepts and terminology - Wikipedia, the free encyclopedia",en/articles/h/o/n/Honorverse_concepts_and_terminology.html
BM25,4,science fiction books,39,en_articles_f_l_a_Flash_Crowd_c9f4_html,13.58182811781656,"Flash Crowd - Wikipedia, the free encyclopedia",en/articles/f/l/a/Flash_Crowd_c9f4.html
BM25,4,science fiction books,40,en_articles_t_h_e_The_Snow_Queen__novel__18d3_html,13.464536139554406,"The Snow Queen (novel) - Wikipedia, the free encyclopedia",en/articles/t/h/e/The_Snow_Queen_(novel)_18d3.html
BM25,4,science fiction books,41,en_articles_s_h_a_Shadow_Puppets_0a33_html,13.3909739057642,"Shadow Puppets - Wikipedia, the free encyclopedia",en/articles/s/h/a/Shadow_Puppets_0a33.html
BM25,4,science fiction books,42,en_articles_c_u_l_Cultural_depictions_of_dinosaurs_html,12.835484799865998,"Cultural depictions of dinosaurs - Wikipedia, the free encyclopedia",en/articles/c/u/l/Cultural_depictions_of_dinosaurs.html
BM25,4,science fiction books,43,en_articles_c_h_r_Christopher_Sorrentino_3b1d_html,12.597091239123998,"Christopher Sorrentino - Wikipedia, the free encyclopedia",en/articles/c/h/r/Christopher_Sorrentino_3b1d.html
BM25,4,science fiction books,44,en_articles_g_o_o_Goose_Lane_Editions_a456_html,12.493285268041955,"Goose Lane Editions - Wikipedia, the free encyclopedia",en/articles/g/o/o/Goose_Lane_Editions_a456.html
BM25,4,science fiction books,45,en_articles_e_l_f_Elfwood_html,12.443160494873862,"Elfwood - Wikipedia, the free encyclopedia",en/articles/e/l/f/Elfwood.html
BM25,4,science fiction books,46,en_articles_k_n_o_Knowledge_and_Decisions_82ec_html,12.365610851570077,"Knowledge and Decisions - Wikipedia, the free encyclopedia",en/articles/k/n/o/Knowledge_and_Decisions_82ec.html
BM25,4,science fiction books,47,en_articles_t_h_e_The_Princess_Bride_1c49_html,12.156792623976543,"The Princess Bride - Wikipedia, the free encyclopedia",en/articles/t/h/e/The_Princess_Bride_1c49.html
BM25,4,science fiction books,48,en_articles_t_h_e_The_Fixer__Malamud_novel__c56d_html,12.139630290064222,"The Fixer (Malamud novel) - Wikipedia, the free encyclopedia",en/articles/t/h/e/The_Fixer_(Malamud_novel)_c56d.html
BM25,4,science fiction books,49,en_articles_t_h_e_The_Separation__Animorphs__9d2a_html,12.061635827608086,"The Separation (Animorphs) - Wikipedia, the free encyclopedia",en/articles/t/h/e/The_Separation_(Animorphs)_9d2a.html
BM25,5,population nagasaki japan,0,en_articles_f_u_t_Futsu__Nagasaki_6d69_html,29.14628468573155,"Futsu, Nagasaki - Wikipedia, the free encyclopedia","en/articles/f/u/t/Futsu,_Nagasaki_6d69.html"
BM25,5,population nagasaki japan,1,en_articles_a_r_i_Arie__Nagasaki_63bf_html,29.10943042196344,"Arie, Nagasaki - Wikipedia, the free encyclopedia","en/articles/a/r/i/Arie,_Nagasaki_63bf.html"
BM25,5,population nagasaki japan,2,en_articles_m_i_n_Minamishimabara__Nagasaki_6362_html,26.840539106179985,"Minamishimabara, Nagasaki - Wikipedia, the free encyclopedia","en/articles/m/i/n/Minamishimabara,_Nagasaki_6362.html"
BM25,5,population nagasaki japan,3,en_articles_k_o_b_Kobe_Station_07b4_html,22.56825044272326,"Kobe Station - Wikipedia, the free encyclopedia",en/articles/k/o/b/Kobe_Station_07b4.html
BM25,5,population nagasaki japan,4,en_articles_c_o_s_Cosme_de_Torr_s_e30a_html,19.5315860720963,"Cosme de Torrès - Wikipedia, the free encyclopedia",en/articles/c/o/s/Cosme_de_Torrès_e30a.html
BM25,5,population nagasaki japan,5,en_articles_a_k_i_Akiko_Domoto_7e48_html,17.610919352552095,"Akiko Domoto - Wikipedia, the free encyclopedia",en/articles/a/k/i/Akiko_Domoto_7e48.html
BM25,5,population nagasaki japan,6,en_articles_b_o_m_Bombing_of_Osaka_in_World_War_II_4895_html,16.11446854002281,"Bombing of Osaka in World War II - Wikipedia, the free encyclopedia",en/articles/b/o/m/Bombing_of_Osaka_in_World_War_II_4895.html
BM25,5,population nagasaki japan,7,en_articles_c_a_i_Cairo_Conference_5945_html,12.502074301434991,"Cairo Conference - Wikipedia, the free encyclopedia",en/articles/c/a/i/Cairo_Conference_5945.html
BM25,5,population nagasaki japan,8,en_articles_n_a_g_Naganohara__Gunma_49a0_html,12.35194072146373,"Naganohara, Gunma - Wikipedia, the free encyclopedia","en/articles/n/a/g/Naganohara,_Gunma_49a0.html"
BM25,5,population nagasaki japan,9,en_articles_c_r_e_Crested_Ibis_93b3_html,11.83994492968928,"Crested Ibis - Wikipedia, the free encyclopedia",en/articles/c/r/e/Crested_Ibis_93b3.html
BM25,5,population nagasaki japan,10,en_articles_l_i_s_List_of_environmental_topics__N__409e_html,11.654686015498909,"List of environmental topics (N) - Wikipedia, the free encyclopedia",en/articles/l/i/s/List_of_environmental_topics_(N)_409e.html
BM25,5,population nagasaki japan,11,en_articles_f_u_j_Fujioka__Tochigi_df61_html,11.538885382159858,"Fujioka, Tochigi - Wikipedia, the free encyclopedia","en/articles/f/u/j/Fujioka,_Tochigi_df61.html"
BM25,5,population nagasaki japan,12,en_articles_1_s_t_1st_Battalion_2nd_Marines_cc49_html,11.190511038125008,"1st Battalion 2nd Marines - Wikipedia, the free encyclopedia",en/articles/1/s/t/1st_Battalion_2nd_Marines_cc49.html
BM25,5,population nagasaki japan,13,en_articles_s_e_i_Seiwa__Kumamoto_1671_html,11.172519901057768,"Seiwa, Kumamoto - Wikipedia, the free encyclopedia","en/articles/s/e/i/Seiwa,_Kumamoto_1671.html"
BM25,5,population nagasaki japan,14,en_articles_h_a_c_Hachikai__Aichi_0cba_html,10.336054967436677,"Hachikai, Aichi - Wikipedia, the free encyclopedia","en/articles/h/a/c/Hachikai,_Aichi_0cba.html"
BM25,5,population nagasaki japan,15,en_articles_k_a_w_Kawauchi__Aomori_28ae_html,10.036023090441198,"Kawauchi, Aomori - Wikipedia, the free encyclopedia","en/articles/k/a/w/Kawauchi,_Aomori_28ae.html"
BM25,5,population nagasaki japan,16,en_articles_t_o_b_Tobata-ku__Kitaky_sh__af95_html,10.019901455728741,"Tobata-ku, Kitakyūshū - Wikipedia, the free encyclopedia","en/articles/t/o/b/Tobata-ku,_Kitakyūshū_af95.html"
BM25,5,population nagasaki japan,17,en_articles_n_a_m_Namikata__Ehime_2212_html,9.978094866547636,"Namikata, Ehime - Wikipedia, the free encyclopedia","en/articles/n/a/m/Namikata,_Ehime_2212.html"
BM25,5,population nagasaki japan,18,en_articles_a_s_a_Asao-ku__Kawasaki_a280_html,9.611924782013272,"Asao-ku, Kawasaki - Wikipedia, the free encyclopedia","en/articles/a/s/a/Asao-ku,_Kawasaki_a280.html"
BM25,5,population nagasaki japan,19,en_articles_m_i_t_Mitoyo_District__Kagawa_ae1e_html,9.516678246532962,"Mitoyo District, Kagawa - Wikipedia, the free encyclopedia","en/articles/m/i/t/Mitoyo_District,_Kagawa_ae1e.html"
BM25,5,population nagasaki japan,20,en_articles_k_a_m_Kamikawa__Ishikari__District__Hokkaid__69ff_html,9.271678343371969,"Kamikawa (Ishikari) District, Hokkaidō - Wikipedia, the free encyclopedia","en/articles/k/a/m/Kamikawa_(Ishikari)_District,_Hokkaidō_69ff.html"
BM25,5,population nagasaki japan,21,en_articles_s_p_e_Speed_Skating_at_the_1990_Winter_Asian_Games_78de_html,9.132576785375951,"Speed Skating at the 1990 Winter Asian Games - Wikipedia, the free encyclopedia",en/articles/s/p/e/Speed_Skating_at_the_1990_Winter_Asian_Games_78de.html
BM25,5,population nagasaki japan,22,en_articles_b_a_n_Bangladeshi-Japanese_relations_4a68_html,9.129374931349448,"Bangladeshi-Japanese relations - Wikipedia, the free encyclopedia",en/articles/b/a/n/Bangladeshi-Japanese_relations_4a68.html
BM25,5,population nagasaki japan,23,en_articles_k_a_r_Kariwa_District__Niigata_bbc7_html,9.105632381327306,"Kariwa District, Niigata - Wikipedia, the free encyclopedia","en/articles/k/a/r/Kariwa_District,_Niigata_bbc7.html"
BM25,5,population nagasaki japan,24,en_articles_l_i_s_List_of_sister_cities_in_Canada_d2c2_html,8.988515729898094,"List of sister cities in Canada - Wikipedia, the free encyclopedia",en/articles/l/i/s/List_of_sister_cities_in_Canada_d2c2.html
BM25,5,population nagasaki japan,25,en_articles_j_a_p_Japan_at_the_1964_Winter_Olympics_e206_html,8.909138750016435,"Japan at the 1964 Winter Olympics - Wikipedia, the free encyclopedia",en/articles/j/a/p/Japan_at_the_1964_Winter_Olympics_e206.html
BM25,5,population nagasaki japan,26,en_articles_k_a_d_Kadena_High_School_a5b7_html,8.738254649227434,"Kadena High School - Wikipedia, the free encyclopedia",en/articles/k/a/d/Kadena_High_School_a5b7.html
BM25,5,population nagasaki japan,27,en_articles_f_r_e_Freestyle_Skiing_at_the_2003_Winter_Asian_Games_155f_html,8.688295363299451,"Freestyle Skiing at the 2003 Winter Asian Games - Wikipedia, the free encyclopedia",en/articles/f/r/e/Freestyle_Skiing_at_the_2003_Winter_Asian_Games_155f.html
BM25,5,population nagasaki japan,28,en_articles_m_i_h_Miho_Tanaka_b60d_html,8.675984307386171,"Miho Tanaka - Wikipedia, the free encyclopedia",en/articles/m/i/h/Miho_Tanaka_b60d.html
BM25,5,population nagasaki japan,29,en_articles_b_b_c_BBC_Global_30_dc4a_html,8.647055714125786,"BBC Global 30 - Wikipedia, the free encyclopedia",en/articles/b/b/c/BBC_Global_30_dc4a.html
BM25,5,population nagasaki japan,30,en_articles_k_i_b_Kibi_Makibi_050c_html,8.286459432025643,"Kibi Makibi - Wikipedia, the free encyclopedia",en/articles/k/i/b/Kibi_Makibi_050c.html
BM25,5,population nagasaki japan,31,en_articles_n_i_h_Nihon_Minka-en_defb_html,8.276805213830528,"Nihon Minka-en - Wikipedia, the free encyclopedia",en/articles/n/i/h/Nihon_Minka-en_defb.html
BM25,5,population nagasaki japan,32,en_articles_t_s_u_Tsugaru_Peninsula_9ee9_html,8.270097622565265,"Tsugaru Peninsula - Wikipedia, the free encyclopedia",en/articles/t/s/u/Tsugaru_Peninsula_9ee9.html
BM25,5,population nagasaki japan,33,en_articles_h_a_n_Hanare_Kirishitan_1cb4_html,8.264983392635564,"Hanare Kirishitan - Wikipedia, the free encyclopedia",en/articles/h/a/n/Hanare_Kirishitan_1cb4.html
BM25,5,population nagasaki japan,34,en_articles_s_h_u_Shuchiin_University_5906_html,8.260764743240335,"Shuchiin University - Wikipedia, the free encyclopedia",en/articles/s/h/u/Shuchiin_University_5906.html
BM25,5,population nagasaki japan,35,en_articles_l_i_t_Little_Italy__Manhattan_064e_html,8.25577685590433,"Little Italy, Manhattan - Wikipedia, the free encyclopedia","en/articles/l/i/t/Little_Italy,_Manhattan_064e.html"
BM25,5,population nagasaki japan,36,en_articles_t_o_k_Tokyo_University_of_Agriculture_and_Technology_c9d7_html,8.250039921211684,"Tokyo University of Agriculture and Technology - Wikipedia, the free encyclopedia",en/articles/t/o/k/Tokyo_University_of_Agriculture_and_Technology_c9d7.html
BM25,5,population nagasaki japan,37,en_articles_m_i_y_Miyazaki_Sangyo-keiei_University_b8c0_html,8.220836451274682,"Miyazaki Sangyo-keiei University - Wikipedia, the free encyclopedia",en/articles/m/i/y/Miyazaki_Sangyo-keiei_University_b8c0.html
BM25,5,population nagasaki japan,38,en_articles_m_a_s_Masaaki_Sawanobori_4b27_html,8.217066954520348,"Masaaki Sawanobori - Wikipedia, the free encyclopedia",en/articles/m/a/s/Masaaki_Sawanobori_4b27.html
BM25,5,population nagasaki japan,39,en_articles_s_u_m_Sumitomo_Rubber_Industries_6190_html,8.16970290728879,"Sumitomo Rubber Industries - Wikipedia, the free encyclopedia",en/articles/s/u/m/Sumitomo_Rubber_Industries_6190.html
BM25,5,population nagasaki japan,40,en_articles_j_a_p_Japanese_whiting_html,8.143008183671542,"Japanese whiting - Wikipedia, the free encyclopedia",en/articles/j/a/p/Japanese_whiting.html
BM25,5,population nagasaki japan,41,en_articles_c_a_m_Camellia_sasanqua_html,8.073805269522603,"Camellia sasanqua - Wikipedia, the free encyclopedia",en/articles/c/a/m/Camellia_sasanqua.html
BM25,5,population nagasaki japan,42,en_articles_s_u_s_Susan_Saegert_2074_html,8.00799639330858,"Susan Saegert - Wikipedia, the free encyclopedia",en/articles/s/u/s/Susan_Saegert_2074.html
BM25,5,population nagasaki japan,43,en_articles_c_h_a_Charles_Robert_Jenkins_ce81_html,7.978134680366857,"Charles Robert Jenkins - Wikipedia, the free encyclopedia",en/articles/c/h/a/Charles_Robert_Jenkins_ce81.html
BM25,5,population nagasaki japan,44,en_articles_s_u_p_Supporters_of_FC_Barcelona_e543_html,7.972533325581775,"Supporters of FC Barcelona - Wikipedia, the free encyclopedia",en/articles/s/u/p/Supporters_of_FC_Barcelona_e543.html
BM25,5,population nagasaki japan,45,en_articles_m_o_u_Mount_Pekerebetsu_0cf2_html,7.939419249476075,"Mount Pekerebetsu - Wikipedia, the free encyclopedia",en/articles/m/o/u/Mount_Pekerebetsu_0cf2.html
BM25,5,population nagasaki japan,46,en_articles_f_o_r_Formosan_subterranean_termite_html,7.828792348891385,"Formosan subterranean termite - Wikipedia, the free encyclopedia",en/articles/f/o/r/Formosan_subterranean_termite.html
BM25,5,population nagasaki japan,47,en_articles_m_a_k_Makoto_Kaneko__baseball__37c6_html,7.805814207874786,"Makoto Kaneko (baseball) - Wikipedia, the free encyclopedia",en/articles/m/a/k/Makoto_Kaneko_(baseball)_37c6.html
BM25,5,population nagasaki japan,48,en_articles_c_r_i_Crime_in_Russia_0b0a_html,7.7954171034654856,"Crime in Russia - Wikipedia, the free encyclopedia",en/articles/c/r/i/Crime_in_Russia_0b0a.html
BM25,5,population nagasaki japan,49,en_articles_b_a_t_Battle_of_Shiojiritoge_0efe_html,7.719214591934965,"Battle of Shiojiritoge - Wikipedia, the free encyclopedia",en/articles/b/a/t/Battle_of_Shiojiritoge_0efe.html
